
meandelay: 0.00834823 sec	meanJitter: 0.000470524 sec	meandelay: 0 sec	meanJitter: 0 sec	meandelay: 0 sec	meanJitter: 0 sec	meandelay: 0 sec	meanJitter: 0 sec	meandelay: 0 sec	meanJitter: 0 sec	meandelay: 0 sec	meanJitter: 0 sec	meandelay: 0 sec	meanJitter: 0 sec	meandelay: 0 sec	meanJitter: 0 sec	meandelay: 0 sec	meanJitter: 0 sec	meandelay: 0 sec	meanJitter: 0 sec	meandelay: 0 sec	meanJitter: 0 sec	meandelay: 0 sec	meanJitter: 0 sec	meanTotaldelay: 0.00834823 sec	meanTotalJitter: 0.000470524 sec	
meandelay: 0.0104415 sec	meanJitter: 0.000583955 sec	meandelay: 0.0111661 sec	meanJitter: 0.00159057 sec	meandelay: 0 sec	meanJitter: 0 sec	meandelay: 0 sec	meanJitter: 0 sec	meandelay: 0 sec	meanJitter: 0 sec	meandelay: 0 sec	meanJitter: 0 sec	meandelay: 0 sec	meanJitter: 0 sec	meandelay: 0 sec	meanJitter: 0 sec	meandelay: 0 sec	meanJitter: 0 sec	meandelay: 0 sec	meanJitter: 0 sec	meandelay: 0 sec	meanJitter: 0 sec	meandelay: 0 sec	meanJitter: 0 sec	meanTotaldelay: 0.0104967 sec	meanTotalJitter: 0.000660649 sec	
meandelay: 0.0922164 sec	meanJitter: 0.000698663 sec	meandelay: 0.0869852 sec	meanJitter: 0.0104405 sec	meandelay: 0.0947712 sec	meanJitter: 0.000751924 sec	meandelay: 0 sec	meanJitter: 0 sec	meandelay: 0 sec	meanJitter: 0 sec	meandelay: 0 sec	meanJitter: 0 sec	meandelay: 0 sec	meanJitter: 0 sec	meandelay: 0 sec	meanJitter: 0 sec	meandelay: 0 sec	meanJitter: 0 sec	meandelay: 0 sec	meanJitter: 0 sec	meandelay: 0 sec	meanJitter: 0 sec	meandelay: 0 sec	meanJitter: 0 sec	meanTotaldelay: 0.0934138 sec	meanTotalJitter: 0.000824766 sec	
meandelay: 0.135113 sec	meanJitter: 0.000712705 sec	meandelay: 0.120387 sec	meanJitter: 0.0050361 sec	meandelay: 0.135258 sec	meanJitter: 0.00074119 sec	meandelay: 0.127248 sec	meanJitter: 0.00229279 sec	meandelay: 0 sec	meanJitter: 0 sec	meandelay: 0 sec	meanJitter: 0 sec	meandelay: 0 sec	meanJitter: 0 sec	meandelay: 0 sec	meanJitter: 0 sec	meandelay: 0 sec	meanJitter: 0 sec	meandelay: 0 sec	meanJitter: 0 sec	meandelay: 0 sec	meanJitter: 0 sec	meandelay: 0 sec	meanJitter: 0 sec	meanTotaldelay: 0.134399 sec	meanTotalJitter: 0.000896426 sec	
meandelay: 0.175518 sec	meanJitter: 0.000712023 sec	meandelay: 0.160203 sec	meanJitter: 0.00466838 sec	meandelay: 0.175697 sec	meanJitter: 0.000764362 sec	meandelay: 0.166874 sec	meanJitter: 0.00268462 sec	meandelay: 0.173932 sec	meanJitter: 0.00288593 sec	meandelay: 0 sec	meanJitter: 0 sec	meandelay: 0 sec	meanJitter: 0 sec	meandelay: 0 sec	meanJitter: 0 sec	meandelay: 0 sec	meanJitter: 0 sec	meandelay: 0 sec	meanJitter: 0 sec	meandelay: 0 sec	meanJitter: 0 sec	meandelay: 0 sec	meanJitter: 0 sec	meanTotaldelay: 0.175132 sec	meanTotalJitter: 0.00100557 sec	
meandelay: 0.21933 sec	meanJitter: 0.00083009 sec	meandelay: 0.197027 sec	meanJitter: 0.00389708 sec	meandelay: 0.219194 sec	meanJitter: 0.000775779 sec	meandelay: 0.207988 sec	meanJitter: 0.0020663 sec	meandelay: 0.211694 sec	meanJitter: 0.00196917 sec	meandelay: 0.219789 sec	meanJitter: 0.0033714 sec	meandelay: 0 sec	meanJitter: 0 sec	meandelay: 0 sec	meanJitter: 0 sec	meandelay: 0 sec	meanJitter: 0 sec	meandelay: 0 sec	meanJitter: 0 sec	meandelay: 0 sec	meanJitter: 0 sec	meandelay: 0 sec	meanJitter: 0 sec	meanTotaldelay: 0.218644 sec	meanTotalJitter: 0.00112158 sec	
meandelay: 0.262309 sec	meanJitter: 0.000762876 sec	meandelay: 0.237685 sec	meanJitter: 0.00411476 sec	meandelay: 0.2623 sec	meanJitter: 0.000813681 sec	meandelay: 0.24927 sec	meanJitter: 0.0025758 sec	meandelay: 0.254209 sec	meanJitter: 0.00183707 sec	meandelay: 0.256318 sec	meanJitter: 0.00154227 sec	meandelay: 0.262543 sec	meanJitter: 0.00420594 sec	meandelay: 0 sec	meanJitter: 0 sec	meandelay: 0 sec	meanJitter: 0 sec	meandelay: 0 sec	meanJitter: 0 sec	meandelay: 0 sec	meanJitter: 0 sec	meandelay: 0 sec	meanJitter: 0 sec	meanTotaldelay: 0.261347 sec	meanTotalJitter: 0.00119699 sec	
meandelay: 0.302612 sec	meanJitter: 0.00084867 sec	meandelay: 0.272302 sec	meanJitter: 0.00334577 sec	meandelay: 0.302731 sec	meanJitter: 0.000820519 sec	meandelay: 0.288767 sec	meanJitter: 0.00163986 sec	meandelay: 0.293426 sec	meanJitter: 0.00184173 sec	meandelay: 0.295605 sec	meanJitter: 0.0016955 sec	meandelay: 0.29643 sec	meanJitter: 0.00138266 sec	meandelay: 0.302643 sec	meanJitter: 0.00562967 sec	meandelay: 0 sec	meanJitter: 0 sec	meandelay: 0 sec	meanJitter: 0 sec	meandelay: 0 sec	meanJitter: 0 sec	meandelay: 0 sec	meanJitter: 0 sec	meanTotaldelay: 0.301164 sec	meanTotalJitter: 0.0013049 sec	
meandelay: 0.344203 sec	meanJitter: 0.000833347 sec	meandelay: 0.312072 sec	meanJitter: 0.00370256 sec	meandelay: 0.344245 sec	meanJitter: 0.000792304 sec	meandelay: 0.327221 sec	meanJitter: 0.00265625 sec	meandelay: 0.333595 sec	meanJitter: 0.00247369 sec	meandelay: 0.336474 sec	meanJitter: 0.00192869 sec	meandelay: 0.338277 sec	meanJitter: 0.00177189 sec	meandelay: 0.338444 sec	meanJitter: 0.00132405 sec	meandelay: 0.347061 sec	meanJitter: 0.00568997 sec	meandelay: 0 sec	meanJitter: 0 sec	meandelay: 0 sec	meanJitter: 0 sec	meandelay: 0 sec	meanJitter: 0 sec	meanTotaldelay: 0.342402 sec	meanTotalJitter: 0.00141695 sec	
meandelay: 0.380908 sec	meanJitter: 0.000841463 sec	meandelay: 0.34415 sec	meanJitter: 0.00335464 sec	meandelay: 0.380938 sec	meanJitter: 0.000870539 sec	meandelay: 0.361844 sec	meanJitter: 0.00235441 sec	meandelay: 0.368528 sec	meanJitter: 0.00210003 sec	meandelay: 0.372329 sec	meanJitter: 0.00139209 sec	meandelay: 0.374839 sec	meanJitter: 0.00142231 sec	meandelay: 0.375635 sec	meanJitter: 0.00133416 sec	meandelay: 0.37878 sec	meanJitter: 0.00127478 sec	meandelay: 0.382918 sec	meanJitter: 0.00775543 sec	meandelay: 0 sec	meanJitter: 0 sec	meandelay: 0 sec	meanJitter: 0 sec	meanTotaldelay: 0.378801 sec	meanTotalJitter: 0.00146159 sec	
