Destination-ip: 167838465	meandelay: 0.404131 sec	meanJitter: 0.00056512 sec
Destination-ip: 167840769	meandelay: 0.364869 sec	meanJitter: 0.00133888 sec
Destination-ip: 167838721	meandelay: 0.403764 sec	meanJitter: 0.000549069 sec
Destination-ip: 167840257	meandelay: 0.403931 sec	meanJitter: 0.000552555 sec
Destination-ip: 167840513	meandelay: 0.365827 sec	meanJitter: 0.00137587 sec
Destination-ip: All	meanTotaldelay: 0.401198 sec	meanTotalJitter: 0.000612591 sec
