Destination-ip: 167840769	ThroughputRx: 3523.23 kbps	ThroughputRxPps: 0.428408 kpps
Destination-ip: 167840513	ThroughputRx: 3507.24 kbps	ThroughputRxPps: 0.426464 kpps
Destination-ip: 167838465	ThroughputRx: 2962.14 kbps	ThroughputRxPps: 0.360182 kpps
Destination-ip: 167838721	ThroughputRx: 2968 kbps	ThroughputRxPps: 0.360895 kpps
Destination-ip: 167840257	ThroughputRx: 3007.79 kbps	ThroughputRxPps: 0.365734 kpps
