Destination-ip: 167840769	meandelay: 0.0157751 sec	meanJitter: 0.00104749 sec
Destination-ip: 167838465	meandelay: 0.0165263 sec	meanJitter: 0.000540552 sec
Destination-ip: 167838721	meandelay: 0.0165275 sec	meanJitter: 0.000538464 sec
Destination-ip: 167840513	meandelay: 0.0157806 sec	meanJitter: 0.00104785 sec
Destination-ip: 167840257	meandelay: 0.0165195 sec	meanJitter: 0.000539639 sec
Destination-ip: All	meanTotaldelay: 0.0164455 sec	meanTotalJitter: 0.000593248 sec
