Destination-ip: 167838465	loss: 0.352953
Destination-ip: 167840769	loss: 0.881107
Destination-ip: 167838721	loss: 0.360623
Destination-ip: 167840257	loss: 0.361858
Destination-ip: 167840513	loss: 0.880234
