bwresv 4 500 Destination-ip: 167840513	ThroughputTx: 6944.39 kbps 0.0204139
bwresv 4 1000 Destination-ip: 167840513	ThroughputTx: 6944.39 kbps 0.0859054
bwresv 4 1500 Destination-ip: 167840513	ThroughputTx: 6944.39 kbps 0.17836
bwresv 4 2000 Destination-ip: 167840513	ThroughputTx: 6944.39 kbps 0.281056
bwresv 4 2500 Destination-ip: 167840513	ThroughputTx: 6944.39 kbps 0.384798
bwresv 4 3000 Destination-ip: 167840513	ThroughputTx: 6944.39 kbps 0.493764
bwresv 4 3500 Destination-ip: 167840513	ThroughputTx: 6944.39 kbps 0.598969
bwresv 4 4000 Destination-ip: 167840513	ThroughputTx: 6944.39 kbps 0.707309
bwresv 4 4500 Destination-ip: 167840513	ThroughputTx: 6944.39 kbps 0.805128
bwresv 4 5000 Destination-ip: 167840513	ThroughputTx: 6944.39 kbps 0.869087
bwresv 4 5500 Destination-ip: 167840513	ThroughputTx: 6944.39 kbps 0.902459
bwresv 4 6000 Destination-ip: 167840513	ThroughputTx: 6944.39 kbps 0.916185
bwresv 4 6500 Destination-ip: 167840513	ThroughputTx: 6944.39 kbps 0.922316
bwresv 4 7000 Destination-ip: 167840513	ThroughputTx: 6944.39 kbps 0.924685
bwresv 4 7500 Destination-ip: 167840513	ThroughputTx: 6944.39 kbps 0.926008
bwresv 4 8000 Destination-ip: 167840513	ThroughputTx: 6944.39 kbps 0.926496
bwresv 4 8500 Destination-ip: 167840513	ThroughputTx: 6944.39 kbps 0.926636
