Destination-ip: 167840769	meandelay: 0.167012 sec	meanJitter: 0.000503312 sec
Destination-ip: 167840513	meandelay: 0.167035 sec	meanJitter: 0.000516285 sec
Destination-ip: 167838465	meandelay: 0.16884 sec	meanJitter: 0.000619359 sec
Destination-ip: 167838721	meandelay: 0.168868 sec	meanJitter: 0.000612916 sec
Destination-ip: 167840257	meandelay: 0.168707 sec	meanJitter: 0.000609495 sec
Destination-ip: All	meanTotaldelay: 0.167843 sec	meanTotalJitter: 0.000557692 sec
