Destination-ip: 167840769	ThroughputRx: 5697.28 kbps	ThroughputRxPps: 0.692762 kpps
Destination-ip: 167840513	ThroughputRx: 5663.78 kbps	ThroughputRxPps: 0.688689 kpps
Destination-ip: 167838465	ThroughputRx: 1490.71 kbps	ThroughputRxPps: 0.181264 kpps
Destination-ip: 167838721	ThroughputRx: 1488.7 kbps	ThroughputRxPps: 0.181019 kpps
Destination-ip: 167840257	ThroughputRx: 1503.52 kbps	ThroughputRxPps: 0.182821 kpps
