Destination-ip: 167840769	loss: 0.903114
Destination-ip: 167838465	loss: 0.100868
Destination-ip: 167838721	loss: 0.103696
Destination-ip: 167840257	loss: 0.115115
Destination-ip: 167840513	loss: 0.902459
