Destination-ip: 167838465	loss: 0.362191
Destination-ip: 167838721	loss: 0.368543
Destination-ip: 167840769	loss: 0.922284
Destination-ip: 167840257	loss: 0.370395
Destination-ip: 167840513	loss: 0.921828
