
Flow-id: 1	ThroughputRx: 3379.23 kbps
Flow-id: 2	ThroughputRx: 3379.23 kbps
Flow-id: 3	ThroughputRx: 3379.23 kbps
Flow-id: 4	ThroughputRx: 3379.31 kbps
Flow-id: 5	ThroughputRx: 2051.89 kbps
