Destination-ip: 167840769	meandelay: 0.00781653 sec	meanJitter: 0.000538417 sec
Destination-ip: 167838465	meandelay: 0.00817679 sec	meanJitter: 0.000530669 sec
Destination-ip: 167840513	meandelay: 0.00782537 sec	meanJitter: 0.000531868 sec
Destination-ip: 167838721	meandelay: 0.00816637 sec	meanJitter: 0.000521662 sec
Destination-ip: 167840257	meandelay: 0.00816526 sec	meanJitter: 0.000532766 sec
Destination-ip: All	meanTotaldelay: 0.0080487 sec	meanTotalJitter: 0.000530731 sec
