Destination-ip: 167840769	ThroughputRx: 5592.47 kbps	ThroughputRxPps: 0.680018 kpps
Destination-ip: 167840513	ThroughputRx: 5561.39 kbps	ThroughputRxPps: 0.676239 kpps
Destination-ip: 167838465	ThroughputRx: 1490.76 kbps	ThroughputRxPps: 0.181269 kpps
Destination-ip: 167838721	ThroughputRx: 1488.7 kbps	ThroughputRxPps: 0.181019 kpps
Destination-ip: 167840257	ThroughputRx: 1503.57 kbps	ThroughputRxPps: 0.182827 kpps
