Destination-ip: 167840769	ThroughputRx: 6493.85 kbps	ThroughputRxPps: 0.789622 kpps
Destination-ip: 167840513	ThroughputRx: 6450.87 kbps	ThroughputRxPps: 0.784396 kpps
Destination-ip: 167838465	ThroughputRx: 998.172 kbps	ThroughputRxPps: 0.121373 kpps
Destination-ip: 167838721	ThroughputRx: 1011.17 kbps	ThroughputRxPps: 0.122954 kpps
Destination-ip: 167840257	ThroughputRx: 993.695 kbps	ThroughputRxPps: 0.120829 kpps
