Destination-ip: 167840769	meandelay: 0.505935 sec	meanJitter: 0.000786059 sec
Destination-ip: 167838465	meandelay: 0.553221 sec	meanJitter: 0.000568788 sec
Destination-ip: 167840513	meandelay: 0.504918 sec	meanJitter: 0.000837139 sec
Destination-ip: 167838721	meandelay: 0.552627 sec	meanJitter: 0.000561288 sec
Destination-ip: 167840257	meandelay: 0.552839 sec	meanJitter: 0.0005592 sec
Destination-ip: All	meanTotaldelay: 0.543838 sec	meanTotalJitter: 0.000610501 sec
