Destination-ip: 167838465	meandelay: 0.0152255 sec	meanJitter: 0.000523674 sec
Destination-ip: 167840769	meandelay: 0.0151076 sec	meanJitter: 0.000881192 sec
Destination-ip: 167838721	meandelay: 0.0152256 sec	meanJitter: 0.000516606 sec
Destination-ip: 167840257	meandelay: 0.0152235 sec	meanJitter: 0.000512127 sec
Destination-ip: 167840513	meandelay: 0.0150984 sec	meanJitter: 0.00086251 sec
Destination-ip: All	meanTotaldelay: 0.0152168 sec	meanTotalJitter: 0.000541076 sec
