Destination-ip: 167840769	loss: 0.541799
Destination-ip: 167838465	loss: 0.4075
Destination-ip: 167838721	loss: 0.411854
Destination-ip: 167840257	loss: 0.419691
Destination-ip: 167840513	loss: 0.538703
