Destination-ip: 167838465	loss: 0.407176
Destination-ip: 167838721	loss: 0.414075
Destination-ip: 167840257	loss: 0.415735
Destination-ip: 167840769	loss: 0.920761
Destination-ip: 167840513	loss: 0.920226
