Destination-ip: 167838465	loss: 0.324114
Destination-ip: 167840769	loss: 0.927336
Destination-ip: 167838721	loss: 0.330976
Destination-ip: 167840257	loss: 0.331995
Destination-ip: 167840513	loss: 0.926845
