Destination-ip: 167840769	meandelay: 0.319579 sec	meanJitter: 0.000626526 sec
Destination-ip: 167838465	meandelay: 0.33236 sec	meanJitter: 0.000539734 sec
Destination-ip: 167840513	meandelay: 0.319598 sec	meanJitter: 0.000656225 sec
Destination-ip: 167838721	meandelay: 0.332209 sec	meanJitter: 0.00052653 sec
Destination-ip: 167840257	meandelay: 0.332043 sec	meanJitter: 0.000532561 sec
Destination-ip: All	meanTotaldelay: 0.328819 sec	meanTotalJitter: 0.000562016 sec
