Destination-ip: 167838465	loss: 0.394907
Destination-ip: 167838721	loss: 0.400869
Destination-ip: 167840257	loss: 0.401757
Destination-ip: 167840769	loss: 0.907266
Destination-ip: 167840513	loss: 0.9065
