
Flow-id: 1	ThroughputTx: 5090.58 kbps
Flow-id: 2	ThroughputTx: 5090.58 kbps
Flow-id: 3	ThroughputTx: 5090.58 kbps
Flow-id: 4	ThroughputTx: 1098.35 kbps
Flow-id: 5	ThroughputTx: 998.542 kbps
