bwresv 1 500 Destination-ip: 167840513	ThroughputRx: 6212.21 kbps	ThroughputRxPps: 0.755375 kpps 0.105414
bwresv 1 1000 Destination-ip: 167840513	ThroughputRx: 5753.51 kbps	ThroughputRxPps: 0.6996 kpps 0.171462
bwresv 1 1500 Destination-ip: 167840513	ThroughputRx: 5261.29 kbps	ThroughputRxPps: 0.639748 kpps 0.242319
bwresv 1 2000 Destination-ip: 167840513	ThroughputRx: 4701.19 kbps	ThroughputRxPps: 0.571643 kpps 0.322999
bwresv 1 2500 Destination-ip: 167840513	ThroughputRx: 4071.1 kbps	ThroughputRxPps: 0.495027 kpps 0.413711
bwresv 1 3000 Destination-ip: 167840513	ThroughputRx: 3388.16 kbps	ThroughputRxPps: 0.411984 kpps 0.512088
bwresv 1 3500 Destination-ip: 167840513	ThroughputRx: 2735.97 kbps	ThroughputRxPps: 0.332681 kpps 0.606006
bwresv 1 4000 Destination-ip: 167840513	ThroughputRx: 2192.87 kbps	ThroughputRxPps: 0.266643 kpps 0.684247
bwresv 1 4500 Destination-ip: 167840513	ThroughputRx: 1809.28 kbps	ThroughputRxPps: 0.22 kpps 0.739497
bwresv 1 5000 Destination-ip: 167840513	ThroughputRx: 1513.21 kbps	ThroughputRxPps: 0.184 kpps 0.782066
bwresv 1 5500 Destination-ip: 167840513	ThroughputRx: 1280.27 kbps	ThroughputRxPps: 0.155674 kpps 0.815648
bwresv 1 6000 Destination-ip: 167840513	ThroughputRx: 1122.63 kbps	ThroughputRxPps: 0.136507 kpps 0.838361
bwresv 1 6500 Destination-ip: 167840513	ThroughputRx: 994.352 kbps	ThroughputRxPps: 0.120909 kpps 0.856894
bwresv 1 7000 Destination-ip: 167840513	ThroughputRx: 904.259 kbps	ThroughputRxPps: 0.109954 kpps 0.869853
bwresv 1 7500 Destination-ip: 167840513	ThroughputRx: 831.811 kbps	ThroughputRxPps: 0.101144 kpps 0.880234
bwresv 1 8000 Destination-ip: 167840513	ThroughputRx: 765.796 kbps	ThroughputRxPps: 0.0931172 kpps 0.889779
bwresv 1 8500 Destination-ip: 167840513	ThroughputRx: 719.483 kbps	ThroughputRxPps: 0.0874857 kpps 0.896398
