Destination-ip: 167840769	loss: 0.196846
Destination-ip: 167840513	loss: 0.202989
Destination-ip: 167840257	loss: 0.200145
Destination-ip: 167838465	loss: 0.198479
Destination-ip: 167838721	loss: 0.204623
