bwresv 10 500 Destination-ip: 167840769	ThroughputTx: 6990.93 kbps 0.00297578
bwresv 10 1000 Destination-ip: 167840769	ThroughputTx: 6990.93 kbps 0.0705882
bwresv 10 1500 Destination-ip: 167840769	ThroughputTx: 6990.93 kbps 0.177093
bwresv 10 2000 Destination-ip: 167840769	ThroughputTx: 6990.93 kbps 0.283322
bwresv 10 2500 Destination-ip: 167840769	ThroughputTx: 6990.93 kbps 0.387682
bwresv 10 3000 Destination-ip: 167840769	ThroughputTx: 6990.93 kbps 0.496332
bwresv 10 3500 Destination-ip: 167840769	ThroughputTx: 6990.93 kbps 0.601315
bwresv 10 4000 Destination-ip: 167840769	ThroughputTx: 6990.93 kbps 0.709066
bwresv 10 4500 Destination-ip: 167840769	ThroughputTx: 6990.93 kbps 0.815017
bwresv 10 5000 Destination-ip: 167840769	ThroughputTx: 6990.93 kbps 0.898824
bwresv 10 5500 Destination-ip: 167840769	ThroughputTx: 6990.93 kbps 0.924844
bwresv 10 6000 Destination-ip: 167840769	ThroughputTx: 6990.93 kbps 0.927128
bwresv 10 6500 Destination-ip: 167840769	ThroughputTx: 6990.93 kbps 0.927266
bwresv 10 7000 Destination-ip: 167840769	ThroughputTx: 6990.93 kbps 0.927197
bwresv 10 7500 Destination-ip: 167840769	ThroughputTx: 6990.93 kbps 0.927197
bwresv 10 8000 Destination-ip: 167840769	ThroughputTx: 6990.93 kbps 0.927128
bwresv 10 8500 Destination-ip: 167840769	ThroughputTx: 6990.93 kbps 0.927059
