bwresv 1 500 Destination-ip: 167840769	ThroughputTx: 6990.93 kbps 0.10263
bwresv 1 1000 Destination-ip: 167840769	ThroughputTx: 6990.93 kbps 0.166782
bwresv 1 1500 Destination-ip: 167840769	ThroughputTx: 6990.93 kbps 0.241315
bwresv 1 2000 Destination-ip: 167840769	ThroughputTx: 6990.93 kbps 0.322145
bwresv 1 2500 Destination-ip: 167840769	ThroughputTx: 6990.93 kbps 0.413702
bwresv 1 3000 Destination-ip: 167840769	ThroughputTx: 6990.93 kbps 0.51128
bwresv 1 3500 Destination-ip: 167840769	ThroughputTx: 6990.93 kbps 0.606436
bwresv 1 4000 Destination-ip: 167840769	ThroughputTx: 6990.93 kbps 0.684637
bwresv 1 4500 Destination-ip: 167840769	ThroughputTx: 6990.93 kbps 0.7409
bwresv 1 5000 Destination-ip: 167840769	ThroughputTx: 6990.93 kbps 0.783945
bwresv 1 5500 Destination-ip: 167840769	ThroughputTx: 6990.93 kbps 0.815294
bwresv 1 6000 Destination-ip: 167840769	ThroughputTx: 6990.93 kbps 0.839862
bwresv 1 6500 Destination-ip: 167840769	ThroughputTx: 6990.93 kbps 0.856817
bwresv 1 7000 Destination-ip: 167840769	ThroughputTx: 6990.93 kbps 0.870035
bwresv 1 7500 Destination-ip: 167840769	ThroughputTx: 6990.93 kbps 0.881107
bwresv 1 8000 Destination-ip: 167840769	ThroughputTx: 6990.93 kbps 0.890242
bwresv 1 8500 Destination-ip: 167840769	ThroughputTx: 6990.93 kbps 0.896609
