Destination-ip: 167840769	meandelay: 0.0083629 sec	meanJitter: 0.000443604 sec
Destination-ip: 167840513	meandelay: 0.00836903 sec	meanJitter: 0.000450209 sec
Destination-ip: 167838465	meandelay: 0.00851804 sec	meanJitter: 0.000842266 sec
Destination-ip: 167838721	meandelay: 0.00850298 sec	meanJitter: 0.000827364 sec
Destination-ip: 167840257	meandelay: 0.00850941 sec	meanJitter: 0.00084036 sec
Destination-ip: All	meanTotaldelay: 0.00839372 sec	meanTotalJitter: 0.000521945 sec
