Destination-ip: 167840769	ThroughputRx: 6876.73 kbps	ThroughputRxPps: 0.836178 kpps
Destination-ip: 167840513	ThroughputRx: 6847.7 kbps	ThroughputRxPps: 0.832648 kpps
Destination-ip: 167838465	ThroughputRx: 481.81 kbps	ThroughputRxPps: 0.0585859 kpps
Destination-ip: 167838721	ThroughputRx: 506.265 kbps	ThroughputRxPps: 0.0615594 kpps
Destination-ip: 167840257	ThroughputRx: 489.763 kbps	ThroughputRxPps: 0.0595529 kpps
