Destination-ip: 167838465	meandelay: 0.0166709 sec	meanJitter: 0.000555645 sec
Destination-ip: 167840769	meandelay: 0.0163373 sec	meanJitter: 0.0010927 sec
Destination-ip: 167838721	meandelay: 0.01667 sec	meanJitter: 0.000545836 sec
Destination-ip: 167840257	meandelay: 0.0166722 sec	meanJitter: 0.000545678 sec
Destination-ip: 167840513	meandelay: 0.0163401 sec	meanJitter: 0.00111363 sec
Destination-ip: All	meanTotaldelay: 0.0166468 sec	meanTotalJitter: 0.000589411 sec
