Destination-ip: 167838465	meandelay: 0.208347 sec	meanJitter: 0.000559869 sec
Destination-ip: 167840769	meandelay: 0.197434 sec	meanJitter: 0.0012786 sec
Destination-ip: 167838721	meandelay: 0.208197 sec	meanJitter: 0.000543876 sec
Destination-ip: 167840257	meandelay: 0.208218 sec	meanJitter: 0.000547718 sec
Destination-ip: 167840513	meandelay: 0.198039 sec	meanJitter: 0.00131713 sec
Destination-ip: All	meanTotaldelay: 0.207547 sec	meanTotalJitter: 0.000600685 sec
