Destination-ip: 167840769	ThroughputRx: 1411 kbps	ThroughputRxPps: 0.171571 kpps
Destination-ip: 167838465	ThroughputRx: 4345.75 kbps	ThroughputRxPps: 0.528423 kpps
Destination-ip: 167840513	ThroughputRx: 1411 kbps	ThroughputRxPps: 0.171571 kpps
Destination-ip: 167838721	ThroughputRx: 4381.42 kbps	ThroughputRxPps: 0.53276 kpps
Destination-ip: 167840257	ThroughputRx: 4422.94 kbps	ThroughputRxPps: 0.537809 kpps
