Destination-ip: 167838465	loss: 0.534005
Destination-ip: 167840769	loss: 0.541869
Destination-ip: 167838721	loss: 0.539894
Destination-ip: 167840257	loss: 0.541424
Destination-ip: 167840513	loss: 0.538772
