Destination-ip: 167838465	loss: 0.218365
Destination-ip: 167840769	loss: 0.925536
Destination-ip: 167838721	loss: 0.228995
Destination-ip: 167840257	loss: 0.233569
Destination-ip: 167840513	loss: 0.925033
