
Flow-id: 1	ThroughputTx: 5150.1 kbps
Flow-id: 2	ThroughputTx: 5150.1 kbps
Flow-id: 3	ThroughputTx: 5150.1 kbps
Flow-id: 4	ThroughputTx: 2781.16 kbps
Flow-id: 5	ThroughputTx: 2781.16 kbps
