Destination-ip: 167840769	ThroughputRx: 6273.22 kbps	ThroughputRxPps: 0.762794 kpps
Destination-ip: 167840513	ThroughputRx: 6212.21 kbps	ThroughputRxPps: 0.755375 kpps
Destination-ip: 167838465	ThroughputRx: 481.847 kbps	ThroughputRxPps: 0.0585904 kpps
Destination-ip: 167838721	ThroughputRx: 506.327 kbps	ThroughputRxPps: 0.061567 kpps
Destination-ip: 167840257	ThroughputRx: 489.823 kbps	ThroughputRxPps: 0.0595602 kpps
