Destination-ip: 167838465	meandelay: 0.0338215 sec	meanJitter: 0.000528295 sec
Destination-ip: 167838721	meandelay: 0.0338102 sec	meanJitter: 0.000513469 sec
Destination-ip: 167840769	meandelay: 0.0335886 sec	meanJitter: 0.000818173 sec
Destination-ip: 167840257	meandelay: 0.0337842 sec	meanJitter: 0.000496259 sec
Destination-ip: 167840513	meandelay: 0.0336673 sec	meanJitter: 0.000806902 sec
Destination-ip: All	meanTotaldelay: 0.033794 sec	meanTotalJitter: 0.000531763 sec
