Destination-ip: 167838465	meandelay: 0.560682 sec	meanJitter: 0.000528176 sec
Destination-ip: 167838721	meandelay: 0.560168 sec	meanJitter: 0.000508924 sec
Destination-ip: 167840769	meandelay: 0.505173 sec	meanJitter: 0.000864588 sec
Destination-ip: 167840257	meandelay: 0.560167 sec	meanJitter: 0.000494043 sec
Destination-ip: 167840513	meandelay: 0.506029 sec	meanJitter: 0.000867639 sec
Destination-ip: All	meanTotaldelay: 0.555328 sec	meanTotalJitter: 0.000542923 sec
