Destination-ip: 167840769	loss: 0.911972
Destination-ip: 167838465	loss: 0
Destination-ip: 167838721	loss: 0
Destination-ip: 167840513	loss: 0.911377
Destination-ip: 167840257	loss: 0.00394686
