Destination-ip: 167840769	loss: 0.409325
Destination-ip: 167840257	loss: 0.426936
Destination-ip: 167840513	loss: 0.423758
Destination-ip: 167838465	loss: 0.412783
Destination-ip: 167838721	loss: 0.427417
