Destination-ip: 167840769	loss: 0.551073
Destination-ip: 167838465	loss: 0.0200085
Destination-ip: 167840513	loss: 0.547133
Destination-ip: 167838721	loss: 0.0182047
Destination-ip: 167840257	loss: 0.016646
