Destination-ip: 167840769	ThroughputRx: 6580.11 kbps	ThroughputRxPps: 0.80011 kpps
Destination-ip: 167840513	ThroughputRx: 6566.58 kbps	ThroughputRxPps: 0.798466 kpps
Destination-ip: 167838465	ThroughputRx: 941.272 kbps	ThroughputRxPps: 0.114454 kpps
Destination-ip: 167838721	ThroughputRx: 951.523 kbps	ThroughputRxPps: 0.115701 kpps
Destination-ip: 167840257	ThroughputRx: 931.292 kbps	ThroughputRxPps: 0.113241 kpps
