Destination-ip: 167840769	loss: 0.351388
Destination-ip: 167840513	loss: 0.347655
Destination-ip: 167840257	loss: 0.339766
Destination-ip: 167838465	loss: 0.358561
Destination-ip: 167838721	loss: 0.346244
