Destination-ip: 167840769	meandelay: 0.00878255 sec	meanJitter: 0.000469693 sec
Destination-ip: 167840513	meandelay: 0.00879088 sec	meanJitter: 0.00047565 sec
Destination-ip: 167838465	meandelay: 0.00896258 sec	meanJitter: 0.000757069 sec
Destination-ip: 167838721	meandelay: 0.00897008 sec	meanJitter: 0.00074797 sec
Destination-ip: 167840257	meandelay: 0.00895565 sec	meanJitter: 0.00073481 sec
Destination-ip: All	meanTotaldelay: 0.0088365 sec	meanTotalJitter: 0.000550149 sec
