Destination-ip: 167840769	ThroughputRx: 6542.09 kbps	ThroughputRxPps: 0.795488 kpps
Destination-ip: 167840513	ThroughputRx: 6536.53 kbps	ThroughputRxPps: 0.794812 kpps
Destination-ip: 167838465	ThroughputRx: 960.069 kbps	ThroughputRxPps: 0.11674 kpps
Destination-ip: 167838721	ThroughputRx: 975.943 kbps	ThroughputRxPps: 0.11867 kpps
Destination-ip: 167840257	ThroughputRx: 956.189 kbps	ThroughputRxPps: 0.116268 kpps
