Destination-ip: 167840769	ThroughputRx: 767.543 kbps	ThroughputRxPps: 0.0933297 kpps
Destination-ip: 167838465	ThroughputRx: 4778.5 kbps	ThroughputRxPps: 0.581044 kpps
Destination-ip: 167838721	ThroughputRx: 4806.84 kbps	ThroughputRxPps: 0.584489 kpps
Destination-ip: 167840257	ThroughputRx: 4836.35 kbps	ThroughputRxPps: 0.588077 kpps
Destination-ip: 167840513	ThroughputRx: 782.984 kbps	ThroughputRxPps: 0.0952072 kpps
