fd	500	0.00934644	15361.5
fd	1000	0.0189997	15960.1
fd	1500	0.0302894	15971.8
fd	2000	0.0305669	15972.9
fd	2500	0.0307364	15972
fd	3000	0.032471	15971.7
fd	3500	0.040819	15972.6
fd	4000	0.0429488	15972.2
fd	4500	0.0433105	15971.7
fd	5000	0.0433196	15971.3
fd	5500	0.0433015	15972.5
fd	6000	0.0430876	15971.4
fd	6500	0.0429222	15971.4
fd	7000	0.0427115	15972.1
fd	7500	0.0424136	15971.6
fd	8000	0.0423247	15971.5
fd	8500	0.0420959	15971.7
