Destination-ip: 167840769	loss: 0.541661
Destination-ip: 167838465	loss: 0.185322
Destination-ip: 167840513	loss: 0.538633
Destination-ip: 167838721	loss: 0.192978
Destination-ip: 167840257	loss: 0.201976
