Destination-ip: 167840769	meandelay: 0.509022 sec	meanJitter: 0.000753608 sec
Destination-ip: 167838465	meandelay: 0.553153 sec	meanJitter: 0.000565383 sec
Destination-ip: 167840513	meandelay: 0.508374 sec	meanJitter: 0.000797054 sec
Destination-ip: 167838721	meandelay: 0.552564 sec	meanJitter: 0.000558314 sec
Destination-ip: 167840257	meandelay: 0.552749 sec	meanJitter: 0.000557376 sec
Destination-ip: All	meanTotaldelay: 0.543991 sec	meanTotalJitter: 0.000603388 sec
