Destination-ip: 167840769	meandelay: 0.0073523 sec	meanJitter: 0.000419191 sec
Destination-ip: 167840513	meandelay: 0.00735968 sec	meanJitter: 0.000420639 sec
Destination-ip: 167838465	meandelay: 0.00749306 sec	meanJitter: 0.000550069 sec
Destination-ip: 167838721	meandelay: 0.00750219 sec	meanJitter: 0.000540247 sec
Destination-ip: 167840257	meandelay: 0.00750624 sec	meanJitter: 0.000541461 sec
Destination-ip: All	meanTotaldelay: 0.00739903 sec	meanTotalJitter: 0.000456849 sec
