1	1.00302
1	1.00318
1	1.00343
1	1.00351
1	1.00365
1	1.00385
1	1.00395
1	1.00406
1	1.00415
1	1.00433
1	1.00454
1	1.00474
1	1.00496
1	1.00523
1	1.00537
1	1.00582
1	1.00641
1	1.00649
1	1.00658
1	1.007
1	1.00708
1	1.00716
1	1.00724
1	1.00765
1	1.00773
1	1.00823
1	1.00895
1	1.00903
1	1.00944
1	1.00952
1	1.00961
1	1.00969
1	1.0098
1	1.01003
1	1.01014
1	1.01039
1	1.01047
1	1.01098
1	1.01106
1	1.01121
1	1.01159
1	1.01184
1	1.01219
1	1.01249
1	1.01283
1	1.01312
1	1.01374
1	1.01398
1	1.01406
1	1.01415
1	1.01437
1	1.01461
1	1.0147
1	1.01478
1	1.01584
1	1.01636
1	1.01647
1	1.01669
1	1.01695
1	1.01733
1	1.01797
1	1.01831
1	1.01856
1	1.01894
1	1.01933
1	1.01967
1	1.01979
1	1.01997
1	1.02005
1	1.02026
1	1.02043
1	1.02065
1	1.02163
1	1.02178
1	1.02186
1	1.02226
1	1.02234
1	1.02243
1	1.02251
1	1.02291
1	1.02313
1	1.02354
1	1.02376
1	1.02413
1	1.02424
1	1.02488
1	1.02546
1	1.02554
1	1.02577
1	1.02585
1	1.02594
1	1.02607
1	1.02616
1	1.02637
1	1.02646
1	1.02654
1	1.0273
1	1.02738
0	1.02747
1	1.02793
1	1.02802
0	1.0281
1	1.02818
1	1.02852
1	1.02861
1	1.02896
1	1.0292
1	1.02959
1	1.03005
1	1.03031
1	1.03043
1	1.03068
1	1.03094
1	1.03103
1	1.03161
0	1.0317
1	1.03198
0	1.03221
1	1.03229
1	1.03243
1	1.03261
0	1.03295
1	1.03306
0	1.03354
1	1.03417
0	1.03441
1	1.03456
1	1.03472
1	1.0348
1	1.03488
0	1.035
1	1.03519
1	1.03531
1	1.03539
1	1.03592
1	1.036
1	1.03609
1	1.03655
1	1.03663
1	1.03671
1	1.03679
1	1.03718
0	1.03774
1	1.03811
0	1.03833
1	1.03875
0	1.03898
1	1.03906
1	1.03938
0	1.03946
0	1.03957
1	1.03968
0	1.03999
1	1.04008
1	1.04016
1	1.04063
1	1.04072
0	1.0408
0	1.04088
1	1.04096
1	1.04127
0	1.04135
0	1.04143
1	1.04159
1	1.04203
1	1.04248
0	1.04262
1	1.0427
1	1.04279
0	1.04307
1	1.0433
1	1.04339
1	1.0437
0	1.04431
1	1.04439
0	1.04473
0	1.04489
0	1.04532
1	1.04541
1	1.04605
0	1.04613
0	1.04621
1	1.04629
0	1.04664
0	1.04673
1	1.04681
1	1.04695
1	1.04759
0	1.04795
1	1.04834
0	1.04854
0	1.04898
1	1.04906
0	1.04956
1	1.0498
1	1.05044
0	1.05052
1	1.05081
0	1.05111
1	1.05122
1	1.05144
1	1.05156
1	1.05185
1	1.05219
0	1.05285
1	1.05333
0	1.05344
0	1.05365
1	1.05382
1	1.05397
0	1.05424
1	1.05446
1	1.05478
1	1.05541
0	1.05566
0	1.0559
0	1.05625
1	1.05638
0	1.05649
1	1.05668
1	1.05691
1	1.05702
1	1.05731
1	1.05754
0	1.05793
1	1.05801
1	1.05831
1	1.05852
1	1.05863
0	1.0589
0	1.05978
1	1.05986
0	1.05994
0	1.06036
1	1.06045
0	1.06053
1	1.06075
1	1.06138
0	1.06147
1	1.06155
0	1.062
1	1.06212
0	1.0624
1	1.06248
0	1.06292
0	1.06301
1	1.0631
1	1.06319
0	1.06351
1	1.06361
1	1.06374
1	1.06424
1	1.06432
1	1.06495
0	1.0652
0	1.06579
1	1.06593
0	1.06625
1	1.06651
1	1.06659
0	1.06684
1	1.06708
1	1.06716
1	1.06771
1	1.06779
1	1.06838
0	1.06854
0	1.06913
1	1.06921
0	1.06954
1	1.06983
0	1.06991
0	1.07013
1	1.07034
0	1.07043
1	1.07097
1	1.07113
1	1.07139
0	1.07147
0	1.07172
1	1.0718
1	1.07202
0	1.07211
0	1.07231
