Destination-ip: 167840769	ThroughputRx: 6594.56 kbps	ThroughputRxPps: 0.801868 kpps
Destination-ip: 167840513	ThroughputRx: 6555.94 kbps	ThroughputRxPps: 0.797172 kpps
Destination-ip: 167840257	ThroughputRx: 929.667 kbps	ThroughputRxPps: 0.113043 kpps
Destination-ip: 167838465	ThroughputRx: 932.175 kbps	ThroughputRxPps: 0.113348 kpps
Destination-ip: 167838721	ThroughputRx: 929.985 kbps	ThroughputRxPps: 0.113082 kpps
