Destination-ip: 167838465	loss: 0.365875
Destination-ip: 167838721	loss: 0.372189
Destination-ip: 167840769	loss: 0.926436
Destination-ip: 167840257	loss: 0.374031
Destination-ip: 167840513	loss: 0.926008
