Destination-ip: 167838465	ThroughputRx: 4961.49 kbps	ThroughputRxPps: 0.603294 kpps
Destination-ip: 167840769	ThroughputRx: 539.491 kbps	ThroughputRxPps: 0.0655996 kpps
Destination-ip: 167838721	ThroughputRx: 4966.48 kbps	ThroughputRxPps: 0.603901 kpps
Destination-ip: 167840257	ThroughputRx: 4964.55 kbps	ThroughputRxPps: 0.603665 kpps
Destination-ip: 167840513	ThroughputRx: 539.524 kbps	ThroughputRxPps: 0.0656036 kpps
