Destination-ip: 167838465	loss: 0.366489
Destination-ip: 167838721	loss: 0.372858
Destination-ip: 167840769	loss: 0.927336
Destination-ip: 167840257	loss: 0.374697
Destination-ip: 167840513	loss: 0.926845
