bwresv 10 500 Destination-ip: 167840513	ThroughputRx: 6910.51 kbps	ThroughputRxPps: 0.840285 kpps 0.00459834
bwresv 10 1000 Destination-ip: 167840513	ThroughputRx: 6450.87 kbps	ThroughputRxPps: 0.784396 kpps 0.0705079
bwresv 10 1500 Destination-ip: 167840513	ThroughputRx: 5740.77 kbps	ThroughputRxPps: 0.698051 kpps 0.172856
bwresv 10 2000 Destination-ip: 167840513	ThroughputRx: 5003.98 kbps	ThroughputRxPps: 0.608461 kpps 0.279036
bwresv 10 2500 Destination-ip: 167840513	ThroughputRx: 4276.92 kbps	ThroughputRxPps: 0.520053 kpps 0.383753
bwresv 10 3000 Destination-ip: 167840513	ThroughputRx: 3518.73 kbps	ThroughputRxPps: 0.427861 kpps 0.492998
bwresv 10 3500 Destination-ip: 167840513	ThroughputRx: 2785.28 kbps	ThroughputRxPps: 0.338677 kpps 0.59869
bwresv 10 4000 Destination-ip: 167840513	ThroughputRx: 2032.99 kbps	ThroughputRxPps: 0.247202 kpps 0.7071
bwresv 10 4500 Destination-ip: 167840513	ThroughputRx: 1292.54 kbps	ThroughputRxPps: 0.157167 kpps 0.813767
bwresv 10 5000 Destination-ip: 167840513	ThroughputRx: 706.83 kbps	ThroughputRxPps: 0.0859472 kpps 0.89814
bwresv 10 5500 Destination-ip: 167840513	ThroughputRx: 524.807 kbps	ThroughputRxPps: 0.0638141 kpps 0.924336
bwresv 10 6000 Destination-ip: 167840513	ThroughputRx: 509.199 kbps	ThroughputRxPps: 0.0619162 kpps 0.926636
bwresv 10 6500 Destination-ip: 167840513	ThroughputRx: 508.094 kbps	ThroughputRxPps: 0.0617818 kpps 0.926775
bwresv 10 7000 Destination-ip: 167840513	ThroughputRx: 508.577 kbps	ThroughputRxPps: 0.0618406 kpps 0.926705
bwresv 10 7500 Destination-ip: 167840513	ThroughputRx: 508.239 kbps	ThroughputRxPps: 0.0617994 kpps 0.926705
bwresv 10 8000 Destination-ip: 167840513	ThroughputRx: 508.685 kbps	ThroughputRxPps: 0.0618537 kpps 0.926705
bwresv 10 8500 Destination-ip: 167840513	ThroughputRx: 509.168 kbps	ThroughputRxPps: 0.0619125 kpps 0.926636
