Destination-ip: 167840769	loss: 0.879239
Destination-ip: 167838465	loss: 0.0366864
Destination-ip: 167838721	loss: 0.0372543
Destination-ip: 167840513	loss: 0.878423
Destination-ip: 167840257	loss: 0.045052
