Destination-ip: 167838465	loss: 0.616898
Destination-ip: 167838721	loss: 0.621598
Destination-ip: 167840257	loss: 0.622376
Destination-ip: 167840769	loss: 0.541869
Destination-ip: 167840513	loss: 0.538842
