Destination-ip: 167838465	meandelay: 0.0196827 sec	meanJitter: 0.000542549 sec
Destination-ip: 167840769	meandelay: 0.0195348 sec	meanJitter: 0.00110232 sec
Destination-ip: 167838721	meandelay: 0.0196878 sec	meanJitter: 0.000533356 sec
Destination-ip: 167840257	meandelay: 0.019681 sec	meanJitter: 0.000538109 sec
Destination-ip: 167840513	meandelay: 0.0195438 sec	meanJitter: 0.00106616 sec
Destination-ip: All	meanTotaldelay: 0.0196744 sec	meanTotalJitter: 0.000573586 sec
