Destination-ip: 167838465	meandelay: 0.0200925 sec	meanJitter: 0.000535396 sec
Destination-ip: 167840769	meandelay: 0.0199847 sec	meanJitter: 0.000987122 sec
Destination-ip: 167838721	meandelay: 0.0200961 sec	meanJitter: 0.000529837 sec
Destination-ip: 167840257	meandelay: 0.0200875 sec	meanJitter: 0.000531087 sec
Destination-ip: 167840513	meandelay: 0.0199969 sec	meanJitter: 0.000971467 sec
Destination-ip: All	meanTotaldelay: 0.0200856 sec	meanTotalJitter: 0.00056075 sec
