Destination-ip: 167838465	meandelay: 0.560664 sec	meanJitter: 0.000551979 sec
Destination-ip: 167838721	meandelay: 0.560151 sec	meanJitter: 0.000537564 sec
Destination-ip: 167840769	meandelay: 0.494664 sec	meanJitter: 0.00101888 sec
Destination-ip: 167840257	meandelay: 0.560121 sec	meanJitter: 0.000520486 sec
Destination-ip: 167840513	meandelay: 0.494983 sec	meanJitter: 0.00100635 sec
Destination-ip: All	meanTotaldelay: 0.555139 sec	meanTotalJitter: 0.000574264 sec
