Flow-id: 3	ThroughputRx: 4982.88 kbps
Flow-id: 2	ThroughputRx: 4982.88 kbps
Flow-id: 1	ThroughputRx: 4982.88 kbps
Flow-id: 4	ThroughputRx: 511.469 kbps
Flow-id: 5	ThroughputRx: 510.987 kbps

