Destination-ip: 167838465	ThroughputRx: 4978.08 kbps	ThroughputRxPps: 0.605312 kpps
Destination-ip: 167838721	ThroughputRx: 4978.87 kbps	ThroughputRxPps: 0.605407 kpps
Destination-ip: 167840257	ThroughputRx: 4977.87 kbps	ThroughputRxPps: 0.605286 kpps
Destination-ip: 167840769	ThroughputRx: 518.06 kbps	ThroughputRxPps: 0.0629937 kpps
Destination-ip: 167840513	ThroughputRx: 518.092 kbps	ThroughputRxPps: 0.0629975 kpps
