Destination-ip: 167840769	loss: 0.456125
Destination-ip: 167840513	loss: 0.452728
Destination-ip: 167838465	loss: 0.00391965
Destination-ip: 167838721	loss: 0.00423867
Destination-ip: 167840257	loss: 0.00530803
