1p	1.00284
1p	1.00318
1p	1.00326
1p	1.00334
1p	1.00342
1p	1.00372
1p	1.00385
1p	1.00393
1p	1.00401
1p	1.00424
1p	1.00454
1p	1.00512
1p	1.00523
1p	1.0056
1p	1.00568
1p	1.00582
1p	1.00612
1p	1.00641
1p	1.00658
1p	1.007
1p	1.00715
1p	1.00723
1p	1.0076
1p	1.00768
1p	1.00777
1p	1.00785
1p	1.00812
1p	1.00823
1p	1.00835
1p	1.00896
1p	1.00905
1p	1.00944
1p	1.00952
1p	1.00961
1p	1.00978
1p	1.01002
1p	1.0101
1p	1.0103
1p	1.01039
1p	1.01054
1p	1.01098
1p	1.01106
1p	1.01114
1p	1.01123
1p	1.01155
1p	1.01163
1p	1.01175
1p	1.01274
1p	1.01326
1p	1.01344
1p	1.01395
1p	1.01404
1p	1.01412
1p	1.01463
1p	1.01471
1p	1.01479
1p	1.01526
1p	1.01558
1p	1.01595
1p	1.0161
1p	1.01618
1p	1.01636
1p	1.01647
1p	1.01665
1p	1.01695
1p	1.01745
1p	1.01757
1p	1.01796
1p	1.01804
1p	1.01813
1p	1.01821
1p	1.01849
1p	1.01857
1p	1.01866
1p	1.01918
1p	1.01957
1p	1.01967
1p	1.02008
1p	1.02026
1p	1.02056
1p	1.02081
1p	1.02089
1p	1.02107
1p	1.02133
1p	1.02141
1p	1.02179
1p	1.02206
1p	1.02214
1p	1.02238
1p	1.02257
1p	1.02265
1p	1.02308
1p	1.0234
1p	1.02354
1p	1.02362
1p	1.02391
1p	1.02413
1p	1.02429
1p	1.0245
1p	1.0248
1p	1.02501
1p	1.02548
1p	1.02557
1p	1.02579
1p	1.02587
1p	1.02607
1p	1.02616
1p	1.02624
1p	1.02637
1p	1.02645
1p	1.02673
1p	1.02739
1p	1.02763
1p	1.02793
1p	1.02802
1p	1.0281
1p	1.02818
1p	1.02826
1p	1.02847
1p	1.02855
1p	1.02863
1p	1.02906
1p	1.02914
1p	1.02957
1p	1.02965
1p	1.02973
1p	1.03008
1p	1.03043
1p	1.03084
1p	1.03102
1p	1.03135
1p	1.03159
1p	1.03168
1p	1.03187
1p	1.03211
1p	1.03221
1p	1.03238
1p	1.03246
1p	1.03289
1p	1.03297
1p	1.03305
1p	1.03315
1p	1.0334
1p	1.03354
1p	1.03366
1p	1.03441
1p	1.03454
1p	1.03462
1p	1.03472
1p	1.035
1p	1.03508
1p	1.03517
1p	1.03531
1p	1.03539
1p	1.0359
1p	1.03598
1p	1.03657
1p	1.03677
1p	1.03728
1p	1.03738
1p	1.03774
1p	1.03789
1p	1.03802
1p	1.03833
1p	1.03853
1p	1.03898
1p	1.03915
1p	1.03941
1p	1.03957
1p	1.03966
1p	1.03999
1p	1.04033
1p	1.04074
1p	1.04084
1p	1.04095
3p	1.04147
5p	1.04198
8p	1.0425
8p	1.04301
9p	1.04353
10p	1.04404
12p	1.04456
14p	1.04507
14p	1.04559
16p	1.0461
19p	1.04662
22p	1.04713
22p	1.04765
22p	1.04816
23p	1.04868
24p	1.04919
25p	1.04971
26p	1.05022
28p	1.05074
29p	1.05125
31p	1.05177
32p	1.05228
32p	1.0528
32p	1.05331
34p	1.05383
36p	1.05434
37p	1.05486
38p	1.05537
39p	1.05589
41p	1.0564
42p	1.05692
42p	1.05743
44p	1.05795
47p	1.05846
50p	1.05898
52p	1.05949
54p	1.06001
56p	1.06052
57p	1.06104
59p	1.06155
59p	1.06207
60p	1.06258
62p	1.0631
63p	1.06361
63p	1.06413
64p	1.06464
64p	1.06516
64p	1.06567
65p	1.06619
68p	1.0667
71p	1.06722
71p	1.06773
70p	1.06825
70p	1.06876
71p	1.06928
72p	1.06979
73p	1.07031
73p	1.07082
72p	1.07134
74p	1.07185
77p	1.07237
79p	1.07288
80p	1.0734
82p	1.07391
83p	1.07443
82p	1.07494
83p	1.07546
85p	1.07597
86p	1.07649
87p	1.077
89p	1.07752
92p	1.07803
92p	1.07855
94p	1.07906
98p	1.07958
100p	1.08009
99p	1.08061
100p	1.08112
102p	1.08164
103p	1.08215
103p	1.08267
104p	1.08318
105p	1.0837
105p	1.08421
104p	1.08473
107p	1.08524
110p	1.08576
111p	1.08627
112p	1.08679
114p	1.0873
114p	1.08782
115p	1.08833
117p	1.08885
118p	1.08936
121p	1.08988
123p	1.09039
124p	1.09091
126p	1.09142
129p	1.09194
131p	1.09245
133p	1.09297
136p	1.09348
137p	1.094
139p	1.09451
141p	1.09503
143p	1.09554
144p	1.09606
146p	1.09657
148p	1.09709
150p	1.0976
150p	1.09812
149p	1.09863
150p	1.09915
153p	1.09966
154p	1.10018
155p	1.10069
156p	1.10121
157p	1.10172
158p	1.10224
158p	1.10275
160p	1.10327
162p	1.10378
164p	1.1043
165p	1.10481
165p	1.10533
166p	1.10584
168p	1.10636
170p	1.10687
171p	1.10739
171p	1.1079
175p	1.10842
177p	1.10893
178p	1.10945
179p	1.10996
179p	1.11048
181p	1.11099
183p	1.11151
184p	1.11202
185p	1.11254
187p	1.11305
188p	1.11357
191p	1.11408
193p	1.1146
195p	1.11511
197p	1.11563
200p	1.11614
202p	1.11666
